"","from","to","x","y"
"534","n1213","n65",228.100163737304,182.774620322935
"535","n1214","n926",159.885241825528,257.125476641253
"536","n1215","n1433",188.503744329063,-170.648770542543
"537","n1219","n24",28.8661858001692,-9.87516328389282
"538","n1219","n111",28.8661858001692,-9.87516328389282
"539","n1219","n186",28.8661858001692,-9.87516328389282
"540","n1219","n272",28.8661858001692,-9.87516328389282
"541","n1219","n308",28.8661858001692,-9.87516328389282
"542","n1219","n336",28.8661858001692,-9.87516328389282
"543","n1219","n443",28.8661858001692,-9.87516328389282
"544","n1219","n520",28.8661858001692,-9.87516328389282
"545","n1219","n636",28.8661858001692,-9.87516328389282
"546","n1219","n742",28.8661858001692,-9.87516328389282
"547","n1219","n796",28.8661858001692,-9.87516328389282
"548","n1219","n886",28.8661858001692,-9.87516328389282
"549","n1219","n940",28.8661858001692,-9.87516328389282
"550","n1219","n959",28.8661858001692,-9.87516328389282
"551","n1219","n965",28.8661858001692,-9.87516328389282
"552","n1219","n970",28.8661858001692,-9.87516328389282
"553","n1219","n1144",28.8661858001692,-9.87516328389282
"554","n1219","n1183",28.8661858001692,-9.87516328389282
"555","n1219","n1396",28.8661858001692,-9.87516328389282
"556","n1219","n1424",28.8661858001692,-9.87516328389282
"557","n1219","n1491",28.8661858001692,-9.87516328389282
"558","n1219","n1552",28.8661858001692,-9.87516328389282
"559","n1219","n1601",28.8661858001692,-9.87516328389282
"560","n1219","n1631",28.8661858001692,-9.87516328389282
"561","n1219","n1698",28.8661858001692,-9.87516328389282
"562","n1219","n1825",28.8661858001692,-9.87516328389282
"563","n1219","n1968",28.8661858001692,-9.87516328389282
"564","n1219","n1988",28.8661858001692,-9.87516328389282
"565","n1219","n2074",28.8661858001692,-9.87516328389282
"566","n122","n332",44.3323245608417,-47.4611414670988
"567","n122","n337",44.3323245608417,-47.4611414670988
"568","n122","n416",44.3323245608417,-47.4611414670988
"569","n122","n442",44.3323245608417,-47.4611414670988
"570","n122","n716",44.3323245608417,-47.4611414670988
"571","n1220","n1049",-66.7384199019074,253.91405918948
"572","n1220","n1905",-66.7384199019074,253.91405918948
"573","n1221","n292",249.728778280315,178.922455842164
"574","n1222","n628",264.964011236244,97.5085216592171
"575","n1222","n1368",264.964011236244,97.5085216592171
"576","n1223","n149",-122.838980061496,137.085738484271
"577","n1223","n464",-122.838980061496,137.085738484271
"578","n1223","n534",-122.838980061496,137.085738484271
"579","n1223","n1466",-122.838980061496,137.085738484271
"580","n1223","n2051",-122.838980061496,137.085738484271
"581","n1224","n382",-9.97610760381638,174.303905364091
"582","n1225","n1115",102.108343899685,200.01204843897
"583","n1226","n185",-43.1905163355526,99.7225957647097
"584","n1226","n1558",-43.1905163355526,99.7225957647097
"585","n1226","n2066",-43.1905163355526,99.7225957647097
"586","n1228","n151",-211.56325495595,5.57022935114885
"587","n1229","n98",30.8488468496776,157.208664141753
"588","n1229","n224",30.8488468496776,157.208664141753
"589","n1229","n293",30.8488468496776,157.208664141753
"590","n1229","n1316",30.8488468496776,157.208664141753
"591","n123","n15",-82.401621576054,22.2229820076373
"592","n123","n52",-82.401621576054,22.2229820076373
"593","n123","n253",-82.401621576054,22.2229820076373
"594","n123","n305",-82.401621576054,22.2229820076373
"595","n123","n536",-82.401621576054,22.2229820076373
"596","n123","n723",-82.401621576054,22.2229820076373
"597","n123","n909",-82.401621576054,22.2229820076373
"598","n123","n1536",-82.401621576054,22.2229820076373
"599","n123","n1714",-82.401621576054,22.2229820076373
"600","n123","n1715",-82.401621576054,22.2229820076373
"601","n123","n1716",-82.401621576054,22.2229820076373
"602","n123","n1717",-82.401621576054,22.2229820076373
"603","n1230","n224",2.13545035405177,221.348475168822
"604","n1232","n203",100.733622960829,-130.366278339067
"605","n1233","n52",-61.7051660908095,86.4322417361433
"606","n1233","n58",-61.7051660908095,86.4322417361433
"607","n1233","n185",-61.7051660908095,86.4322417361433
"608","n1233","n376",-61.7051660908095,86.4322417361433
"609","n1233","n446",-61.7051660908095,86.4322417361433
"610","n1233","n746",-61.7051660908095,86.4322417361433
"611","n1233","n776",-61.7051660908095,86.4322417361433
"612","n1233","n948",-61.7051660908095,86.4322417361433
"613","n1233","n1233",-61.7051660908095,86.4322417361433
"614","n1233","n1321",-61.7051660908095,86.4322417361433
"615","n1233","n1408",-61.7051660908095,86.4322417361433
"616","n1233","n1415",-61.7051660908095,86.4322417361433
"617","n1233","n1729",-61.7051660908095,86.4322417361433
"618","n1233","n1794",-61.7051660908095,86.4322417361433
"619","n1233","n2007",-61.7051660908095,86.4322417361433
"620","n1234","n594",-37.3874560838443,156.786472095938
"621","n1235","n332",111.630467906949,41.2849637509037
"622","n1236","n1602",261.055454496481,179.253426897891
"623","n1237","n1060",294.286228289635,45.8424769762912
"624","n1238","n464",-109.358486444585,125.061074465298
"625","n124","n448",-137.699905171675,41.8599426068065
"626","n124","n843",-137.699905171675,41.8599426068065
"627","n124","n1092",-137.699905171675,41.8599426068065
"628","n124","n1142",-137.699905171675,41.8599426068065
"629","n1240","n81",-159.881498894376,183.759148074984
"630","n1241","n203",97.9658828338622,-129.159570234185
"631","n1242","n819",44.3732764805415,-107.557512106198
"632","n1244","n264",124.222878466212,186.530022930803
"633","n1244","n339",124.222878466212,186.530022930803
"634","n1244","n1444",124.222878466212,186.530022930803
"635","n1245","n1183",-34.482777984086,60.0999011797899
"636","n1246","n1337",234.84356974433,-177.439480183644
"637","n1247","n819",30.4599845212033,-113.131745556731
"638","n1248","n64",-74.7215180170362,-28.914845255566
"639","n1249","n68",74.5733648745707,66.5683915633532
"640","n1249","n1170",74.5733648745707,66.5683915633532
"641","n1249","n1333",74.5733648745707,66.5683915633532
"642","n125","n225",-57.4982495877983,-82.1545988599569
"643","n125","n535",-57.4982495877983,-82.1545988599569
"644","n125","n631",-57.4982495877983,-82.1545988599569
"645","n125","n759",-57.4982495877983,-82.1545988599569
"646","n125","n1681",-57.4982495877983,-82.1545988599569
"647","n1250","n1651",216.485744360146,200.585108777836
"648","n1251","n346",60.1534873125536,125.732463998287
"649","n1251","n544",60.1534873125536,125.732463998287
"650","n1251","n915",60.1534873125536,125.732463998287
"651","n1251","n1115",60.1534873125536,125.732463998287
"652","n1252","n631",-24.1353381187031,-32.9225160651809
"653","n1252","n1450",-24.1353381187031,-32.9225160651809
"654","n1253","n376",-118.876485158938,48.3873123574955
"655","n1253","n507",-118.876485158938,48.3873123574955
"656","n1253","n688",-118.876485158938,48.3873123574955
"657","n1253","n746",-118.876485158938,48.3873123574955
"658","n1253","n1425",-118.876485158938,48.3873123574955
"659","n1254","n854",25.8639979585148,-201.463395833456
"660","n1255","n22",268.467194710016,-61.438179663014
"661","n1255","n1093",268.467194710016,-61.438179663014
"662","n1255","n1606",268.467194710016,-61.438179663014
"663","n1256","n357",26.3734841075147,-12.6819962255102
"664","n1256","n577",26.3734841075147,-12.6819962255102
"665","n1256","n1474",26.3734841075147,-12.6819962255102
"666","n1257","n1095",187.010904427143,-111.66139743883
"667","n1258","n827",70.2356371787209,-37.5796447038273
"668","n1259","n631",-105.824274224463,-63.159732322649
"669","n126","n402",-102.774721835623,-180.794651255375
"670","n1260","n166",261.966612208756,124.677153345978
"671","n1261","n985",-138.720301295405,122.786743907798
"672","n1262","n191",67.7384643958514,-164.475511652814
"673","n1263","n749",266.796573970922,-81.6732269124768
"674","n1265","n1379",204.730214035803,62.3449962980427
"675","n1266","n1104",-33.8837410031437,-32.7157448291977
"676","n1267","n555",213.26952103451,130.237051308748
"677","n1268","n536",-170.608168121182,13.4034492394725
"678","n1268","n1064",-170.608168121182,13.4034492394725
"679","n1268","n1091",-170.608168121182,13.4034492394725
"680","n1268","n1380",-170.608168121182,13.4034492394725
"681","n1269","n404",-47.6165502080112,281.437185567922
"682","n127","n26",-77.8655588030303,78.3476575115466
"683","n127","n279",-77.8655588030303,78.3476575115466
"684","n127","n784",-77.8655588030303,78.3476575115466
"685","n127","n1183",-77.8655588030303,78.3476575115466
"686","n127","n1184",-77.8655588030303,78.3476575115466
"687","n127","n1286",-77.8655588030303,78.3476575115466
"688","n127","n1429",-77.8655588030303,78.3476575115466
"689","n127","n1620",-77.8655588030303,78.3476575115466
"690","n127","n1701",-77.8655588030303,78.3476575115466
"691","n1270","n382",-50.048046289367,126.939194838519
"692","n1270","n1065",-50.048046289367,126.939194838519
"693","n1270","n1584",-50.048046289367,126.939194838519
"694","n1271","n1272",126.101983201287,-28.0015793718972
"695","n1271","n1424",126.101983201287,-28.0015793718972
"696","n1272","n540",102.73546690618,-6.4818308369939
"697","n1272","n1271",102.73546690618,-6.4818308369939
"698","n1272","n1339",102.73546690618,-6.4818308369939
"699","n1272","n1846",102.73546690618,-6.4818308369939
"700","n1273","n1396",25.7021877253803,77.1384208374621
"701","n1275","n91",212.86969375239,44.5537235531374
"702","n1276","n135",134.298472766575,296.318074280683
"703","n1277","n205",132.652247009339,-124.741995482572
"704","n1277","n465",132.652247009339,-124.741995482572
"705","n1277","n967",132.652247009339,-124.741995482572
"706","n1277","n1456",132.652247009339,-124.741995482572
"707","n1278","n834",285.179045340031,105.999295457294
"708","n1279","n1630",179.46038616552,207.274344817222
"709","n128","n1166",5.49409625248838,147.691411380811
"710","n1280","n885",115.00791426832,74.4875288803999
"711","n1280","n1285",115.00791426832,74.4875288803999
"712","n1281","n141",337.780539590501,38.2171692480036
"713","n1281","n1507",337.780539590501,38.2171692480036
"714","n1282","n955",147.682845438241,-17.9420754534874
"715","n1283","n413",241.317160890675,98.631304436019
"716","n1283","n1585",241.317160890675,98.631304436019
"717","n1285","n495",73.0266192702306,49.3520191526983
"718","n1285","n542",73.0266192702306,49.3520191526983
"719","n1285","n1205",73.0266192702306,49.3520191526983
"720","n1285","n1280",73.0266192702306,49.3520191526983
"721","n1286","n127",-70.1423074068984,102.768636526794
"722","n1286","n1145",-70.1423074068984,102.768636526794
"723","n1286","n1620",-70.1423074068984,102.768636526794
"724","n1287","n372",267.93349833438,-133.651708645062
"725","n1288","n1009",306.452312772884,-57.5922756480244
"726","n1289","n1357",276.746859462552,-84.5875558582845
"727","n129","n1102",292.058510087444,57.3368760460344
"728","n1290","n210",-91.3807213634237,-61.6359417428664
"729","n1291","n1383",99.1517588536297,-156.575852567658
"730","n1292","n638",37.0869935691703,127.759407301361
"731","n1292","n778",37.0869935691703,127.759407301361
"732","n1292","n1680",37.0869935691703,127.759407301361
"733","n1293","n648",-144.389358922528,51.0141243711233
"734","n1293","n784",-144.389358922528,51.0141243711233
"735","n1294","n1439",201.663613131278,-38.6622460308052
"736","n1294","n1901",201.663613131278,-38.6622460308052
"737","n1295","n224",21.2747831114964,238.553208081767
"738","n1296","n42",-71.4820227697668,-107.408647547917
"739","n1296","n420",-71.4820227697668,-107.408647547917
"740","n1296","n1019",-71.4820227697668,-107.408647547917
"741","n1296","n1072",-71.4820227697668,-107.408647547917
"742","n1296","n1453",-71.4820227697668,-107.408647547917
"743","n1296","n1497",-71.4820227697668,-107.408647547917
"744","n1296","n1517",-71.4820227697668,-107.408647547917
"745","n1297","n1689",206.228051726849,-189.546194129194
"746","n1298","n109",70.8516471857493,130.8217908952
"747","n1298","n233",70.8516471857493,130.8217908952
"748","n13","n1417",223.495177429386,-162.437909296424
"749","n1300","n804",279.401180611887,20.4247409610755
"750","n1301","n1354",153.394805264937,-215.313551349416
"751","n1302","n1009",311.31063252834,-34.3907189606244
"752","n1303","n1018",315.329827335678,33.4118740658304
"753","n1304","n1183",-38.0178137165977,52.4129130680997
"754","n1305","n708",311.238492552351,133.014524751417
"755","n1306","n245",50.0872230009527,17.312300062842
"756","n1306","n1343",50.0872230009527,17.312300062842
"757","n1307","n1390",172.993724261406,-74.7773310598725
"758","n1308","n1579",22.5615859836787,199.144128952849
"759","n1309","n491",-133.502834912672,-81.1341528464268
"760","n1309","n1451",-133.502834912672,-81.1341528464268
"761","n1309","n1862",-133.502834912672,-81.1341528464268
"762","n131","n292",236.251347476949,170.01837193702
"763","n1311","n137",12.9741738348967,-49.1515232240688
"764","n1311","n337",12.9741738348967,-49.1515232240688
"765","n1311","n442",12.9741738348967,-49.1515232240688
"766","n1311","n593",12.9741738348967,-49.1515232240688
"767","n1311","n679",12.9741738348967,-49.1515232240688
"768","n1311","n716",12.9741738348967,-49.1515232240688
"769","n1312","n92",128.24666257575,-59.0364947441091
"770","n1312","n517",128.24666257575,-59.0364947441091
"771","n1312","n576",128.24666257575,-59.0364947441091
"772","n1312","n1086",128.24666257575,-59.0364947441091
"773","n1312","n1570",128.24666257575,-59.0364947441091
"774","n1312","n1595",128.24666257575,-59.0364947441091
"775","n1313","n1009",296.934800133364,-50.9134803185725
"776","n1314","n224",19.4274465116103,222.227336193264
"777","n1315","n138",-55.4840400333991,-59.5087739849328
"778","n1315","n593",-55.4840400333991,-59.5087739849328
"779","n1315","n596",-55.4840400333991,-59.5087739849328
"780","n1315","n735",-55.4840400333991,-59.5087739849328
"781","n1316","n98",52.7938662758959,136.657317354834
"782","n1316","n293",52.7938662758959,136.657317354834
"783","n1316","n1229",52.7938662758959,136.657317354834
"784","n1317","n224",-5.55715874049467,239.251832837686
"785","n1318","n1030",56.8713193564389,-74.8884913113157
"786","n1318","n1383",56.8713193564389,-74.8884913113157
"787","n1319","n1030",41.8648299890279,-56.0454379083594
"788","n132","n1096",-50.7103301810822,-194.519102764283
"789","n1320","n36",21.7803231099544,-21.8799798533228
"790","n1320","n150",21.7803231099544,-21.8799798533228
"791","n1321","n423",-36.3372821495633,111.081896250985
"792","n1321","n1233",-36.3372821495633,111.081896250985
"793","n1322","n502",312.621129665413,146.569191210156
"794","n1324","n356",108.200214070447,-238.298323168762
"795","n1325","n920",70.3400974888554,-91.3325584361535
"796","n1326","n594",-44.5429520640424,153.875509088202
"797","n1328","n385",231.37908250992,-148.568403210631
"798","n1329","n224",-29.9703695416898,238.068586030348
"799","n133","n1341",184.654392018456,208.275606711365
"800","n1330","n205",129.731133144282,-101.165891207677
"801","n1331","n537",286.544403912544,-5.3987549601005
"802","n1333","n272",77.371927507217,2.02768828789281
"803","n1333","n323",77.371927507217,2.02768828789281
"804","n1333","n474",77.371927507217,2.02768828789281
"805","n1333","n679",77.371927507217,2.02768828789281
"806","n1333","n863",77.371927507217,2.02768828789281
"807","n1333","n965",77.371927507217,2.02768828789281
"808","n1333","n1007",77.371927507217,2.02768828789281
